row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,delivery_days,order_year,order_month,order_month_name,order_quarter,order_day,type_of_day
8342,ca-2018-141481,2018-06-11,2018-06-14,first class,zd-21925,zuschuss donatelli,consumer,los angeles,california,90036.0,west,off-ap-10004532,office supplies,appliances,kensington 6 outlet guardian standard surge protector,61.44,3,2018,6,jun,2018q2,monday,Weekday
8343,ca-2017-132549,2017-11-25,2017-11-30,standard class,jk-15370,jay kimmel,consumer,huntsville,alabama,35810.0,south,off-st-10001325,office supplies,storage,sterilite officeware hinged file box,73.36,5,2017,11,nov,2017q4,saturday,Weekday
8344,us-2015-155544,2015-03-21,2015-03-25,standard class,gm-14440,gary mcgarr,consumer,knoxville,tennessee,37918.0,south,off-la-10004544,office supplies,labels,avery 505,59.2,4,2015,3,mar,2015q1,saturday,Weekday
8345,us-2015-155544,2015-03-21,2015-03-25,standard class,gm-14440,gary mcgarr,consumer,knoxville,tennessee,37918.0,south,fur-fu-10001473,furniture,furnishings,dax wood document frame,32.952,4,2015,3,mar,2015q1,saturday,Weekday
8346,us-2015-155544,2015-03-21,2015-03-25,standard class,gm-14440,gary mcgarr,consumer,knoxville,tennessee,37918.0,south,fur-ch-10000422,furniture,chairs,global highback leather tilter in burgundy,218.376,4,2015,3,mar,2015q1,saturday,Weekday
8347,us-2016-115238,2016-04-30,2016-05-04,standard class,jw-15220,jane waco,corporate,lawrence,massachusetts,1841.0,east,fur-fu-10002960,furniture,furnishings,"eldon 200 class desk accessories, burgundy",31.4,4,2016,4,apr,2016q2,saturday,Weekday
8348,us-2016-115238,2016-04-30,2016-05-04,standard class,jw-15220,jane waco,corporate,lawrence,massachusetts,1841.0,east,fur-fu-10002445,furniture,furnishings,"dax two-tone rosewood/black document frame, desktop, 5 x 7",9.48,4,2016,4,apr,2016q2,saturday,Weekday
8349,us-2016-115238,2016-04-30,2016-05-04,standard class,jw-15220,jane waco,corporate,lawrence,massachusetts,1841.0,east,tec-ph-10001300,technology,phones,"ikross bluetooth portable keyboard + cell phone stand holder + brush for apple iphone 5s 5c 5, 4s 4",209.5,4,2016,4,apr,2016q2,saturday,Weekday
8350,us-2016-115238,2016-04-30,2016-05-04,standard class,jw-15220,jane waco,corporate,lawrence,massachusetts,1841.0,east,fur-fu-10001025,furniture,furnishings,"eldon imàge series desk accessories, clear",24.3,4,2016,4,apr,2016q2,saturday,Weekday
8351,us-2016-115238,2016-04-30,2016-05-04,standard class,jw-15220,jane waco,corporate,lawrence,massachusetts,1841.0,east,off-pa-10002689,office supplies,paper,weyerhaeuser first choice laser/copy paper (20lb. and 88 bright),6.48,4,2016,4,apr,2016q2,saturday,Weekday
8352,ca-2018-132199,2018-05-03,2018-05-08,standard class,bo-11350,bill overfelt,corporate,philadelphia,pennsylvania,19134.0,east,fur-fu-10004245,furniture,furnishings,"career cubicle clock, 8 1/4"", black",32.448,5,2018,5,may,2018q2,thursday,Weekday
8353,ca-2018-132199,2018-05-03,2018-05-08,standard class,bo-11350,bill overfelt,corporate,philadelphia,pennsylvania,19134.0,east,off-bi-10003684,office supplies,binders,wilson jones legal size ring binders,26.388,5,2018,5,may,2018q2,thursday,Weekday
8354,ca-2018-132199,2018-05-03,2018-05-08,standard class,bo-11350,bill overfelt,corporate,philadelphia,pennsylvania,19134.0,east,fur-ta-10003748,furniture,tables,bevis 36 x 72 conference tables,373.47,5,2018,5,may,2018q2,thursday,Weekday
8355,ca-2018-132199,2018-05-03,2018-05-08,standard class,bo-11350,bill overfelt,corporate,philadelphia,pennsylvania,19134.0,east,off-bi-10002133,office supplies,binders,"wilson jones elliptical ring 3 1/2"" capacity binders, 800 sheets",64.2,5,2018,5,may,2018q2,thursday,Weekday
8356,ca-2018-132199,2018-05-03,2018-05-08,standard class,bo-11350,bill overfelt,corporate,philadelphia,pennsylvania,19134.0,east,off-fa-10002280,office supplies,fasteners,advantus plastic paper clips,8.0,5,2018,5,may,2018q2,thursday,Weekday
8357,ca-2017-163174,2017-08-26,2017-08-30,standard class,xp-21865,xylona preis,consumer,athens,georgia,30605.0,south,fur-fu-10000308,furniture,furnishings,deflect-o glass clear studded chair mats,186.54,4,2017,8,aug,2017q3,saturday,Weekday
8358,ca-2015-110555,2015-04-11,2015-04-18,standard class,mm-18055,michelle moray,consumer,great falls,montana,59405.0,west,off-st-10000876,office supplies,storage,eldon simplefile box office,87.08,7,2015,4,apr,2015q2,saturday,Weekday
8359,ca-2015-110555,2015-04-11,2015-04-18,standard class,mm-18055,michelle moray,consumer,great falls,montana,59405.0,west,tec-ph-10000586,technology,phones,at&t sb67148 synj,105.584,7,2015,4,apr,2015q2,saturday,Weekday
8360,ca-2015-110555,2015-04-11,2015-04-18,standard class,mm-18055,michelle moray,consumer,great falls,montana,59405.0,west,tec-ac-10003399,technology,accessories,memorex mini travel drive 64 gb usb 2.0 flash drive,217.44,7,2015,4,apr,2015q2,saturday,Weekday
8361,ca-2018-147207,2018-01-02,2018-01-04,second class,ts-21655,trudy schmidt,consumer,el paso,texas,79907.0,central,off-ar-10001955,office supplies,art,newell 319,31.744,2,2018,1,jan,2018q1,tuesday,Weekday
8362,ca-2018-147207,2018-01-02,2018-01-04,second class,ts-21655,trudy schmidt,consumer,el paso,texas,79907.0,central,off-ap-10000027,office supplies,appliances,hoover commercial steamvac,5.432,2,2018,1,jan,2018q1,tuesday,Weekday
8363,ca-2018-147207,2018-01-02,2018-01-04,second class,ts-21655,trudy schmidt,consumer,el paso,texas,79907.0,central,fur-ta-10002958,furniture,tables,"bevis oval conference table, walnut",913.43,2,2018,1,jan,2018q1,tuesday,Weekday
8364,ca-2018-147207,2018-01-02,2018-01-04,second class,ts-21655,trudy schmidt,consumer,el paso,texas,79907.0,central,off-st-10002615,office supplies,storage,"dual level, single-width filing carts",372.144,2,2018,1,jan,2018q1,tuesday,Weekday
8365,ca-2018-137631,2018-04-28,2018-05-02,standard class,jl-15235,janet lee,consumer,kissimmee,florida,34741.0,south,tec-ph-10002624,technology,phones,samsung galaxy s4 mini,751.984,4,2018,4,apr,2018q2,saturday,Weekday
8366,ca-2018-157273,2018-01-30,2018-02-02,first class,sz-20035,sam zeldin,home office,seattle,washington,98105.0,west,tec-ph-10002275,technology,phones,mitel 5320 ip phone voip phone,604.768,3,2018,1,jan,2018q1,tuesday,Weekday
8367,ca-2015-109918,2015-09-07,2015-09-12,second class,lr-17035,lisa ryan,corporate,santa clara,california,95051.0,west,off-su-10004290,office supplies,supplies,"acme design line 8"" stainless steel bent scissors w/champagne handles, 3-1/8"" cut",27.36,5,2015,9,sep,2015q3,monday,Weekday
8368,ca-2015-109918,2015-09-07,2015-09-12,second class,lr-17035,lisa ryan,corporate,santa clara,california,95051.0,west,off-pa-10000174,office supplies,paper,"message book, wirebound, four 5 1/2"" x 4"" forms/pg., 200 dupl. sets/book",20.56,5,2015,9,sep,2015q3,monday,Weekday
8369,ca-2015-109918,2015-09-07,2015-09-12,second class,lr-17035,lisa ryan,corporate,santa clara,california,95051.0,west,off-bi-10004308,office supplies,binders,avery legal 4-ring binder,83.92,5,2015,9,sep,2015q3,monday,Weekday
8370,ca-2017-118745,2017-06-11,2017-06-16,standard class,sv-20365,seth vernon,consumer,los angeles,california,90049.0,west,fur-ta-10003473,furniture,tables,bretford rectangular conference table tops,902.712,5,2017,6,jun,2017q2,sunday,Weekday
8371,ca-2017-163972,2017-10-17,2017-10-21,standard class,mg-17890,michael granlund,home office,fresno,california,93727.0,west,fur-bo-10003894,furniture,bookcases,"safco value mate steel bookcase, baked enamel finish on steel, black",120.666,4,2017,10,oct,2017q4,tuesday,Weekday
8372,ca-2015-165393,2015-12-27,2015-12-30,first class,nc-18415,nathan cano,consumer,fort worth,texas,76106.0,central,off-bi-10001658,office supplies,binders,gbc standard therm-a-bind covers,4.984,3,2015,12,dec,2015q4,sunday,Weekday
8373,ca-2017-113726,2017-11-24,2017-12-01,standard class,sc-20680,steve carroll,home office,seattle,washington,98105.0,west,fur-fu-10003535,furniture,furnishings,howard miller distant time traveler alarm clock,82.26,7,2017,11,nov,2017q4,friday,Weekday
8374,ca-2017-152940,2017-11-10,2017-11-13,first class,ro-19780,rose o'brian,consumer,san francisco,california,94110.0,west,off-st-10000352,office supplies,storage,acco perma 2700 stacking storage drawers,29.74,3,2017,11,nov,2017q4,friday,Weekday
8375,ca-2016-158701,2016-01-05,2016-01-10,standard class,jl-15175,james lanier,home office,san francisco,california,94110.0,west,off-ap-10004859,office supplies,appliances,acco 6 outlet guardian premium surge suppressor,87.36,5,2016,1,jan,2016q1,tuesday,Weekday
8376,ca-2016-158701,2016-01-05,2016-01-10,standard class,jl-15175,james lanier,home office,san francisco,california,94110.0,west,off-bi-10001294,office supplies,binders,fellowes binding cases,56.16,5,2016,1,jan,2016q1,tuesday,Weekday
8377,ca-2018-156272,2018-03-21,2018-03-27,standard class,pw-19030,pauline webber,corporate,pompano beach,florida,33068.0,south,off-ap-10001242,office supplies,appliances,apc 7 outlet network surgearrest surge protector,64.384,6,2018,3,mar,2018q1,wednesday,Weekday
8378,ca-2016-162964,2016-11-12,2016-11-18,standard class,mf-18250,monica federle,corporate,houston,texas,77095.0,central,off-st-10002344,office supplies,storage,"carina 42""hx23 3/4""w media storage unit",64.784,6,2016,11,nov,2016q4,saturday,Weekday
8379,ca-2016-162964,2016-11-12,2016-11-18,standard class,mf-18250,monica federle,corporate,houston,texas,77095.0,central,off-pa-10003349,office supplies,paper,xerox 1957,15.552,6,2016,11,nov,2016q4,saturday,Weekday
8380,ca-2016-162964,2016-11-12,2016-11-18,standard class,mf-18250,monica federle,corporate,houston,texas,77095.0,central,off-en-10003055,office supplies,envelopes,"blue string-tie & button interoffice envelopes, 10 x 13",223.888,6,2016,11,nov,2016q4,saturday,Weekday
8381,ca-2015-103527,2015-09-09,2015-09-14,second class,cc-12220,chris cortes,consumer,chicago,illinois,60653.0,central,off-pa-10001622,office supplies,paper,"ampad poly cover wirebound steno book, 6"" x 9"" assorted colors, gregg ruled",10.896,5,2015,9,sep,2015q3,wednesday,Weekday
8382,ca-2017-134544,2017-03-17,2017-03-19,second class,ac-10660,anna chung,consumer,san francisco,california,94109.0,west,tec-ph-10003800,technology,phones,i.sound portable power - 8000 mah,84.784,2,2017,3,mar,2017q1,friday,Weekday
8383,ca-2017-163048,2017-02-08,2017-02-15,standard class,mh-17440,mark haberlin,corporate,houston,texas,77036.0,central,fur-ch-10001270,furniture,chairs,harbour creations steel folding chair,241.5,7,2017,2,feb,2017q1,wednesday,Weekday
8384,ca-2017-145135,2017-11-26,2017-11-28,first class,cd-12790,cynthia delaney,home office,shelton,connecticut,6484.0,east,tec-ac-10003447,technology,accessories,micropad numeric keypads,59.97,2,2017,11,nov,2017q4,sunday,Weekday
8385,ca-2017-145135,2017-11-26,2017-11-28,first class,cd-12790,cynthia delaney,home office,shelton,connecticut,6484.0,east,off-pa-10004285,office supplies,paper,xerox 1959,13.36,2,2017,11,nov,2017q4,sunday,Weekday
8386,ca-2018-137582,2018-09-04,2018-09-08,standard class,cv-12805,cynthia voltz,corporate,oakland,california,94601.0,west,off-bi-10001757,office supplies,binders,pressboard hanging data binders for unburst sheets,11.808,4,2018,9,sep,2018q3,tuesday,Weekday
8387,ca-2016-149601,2016-05-28,2016-06-03,standard class,tb-21625,trudy brown,consumer,manchester,connecticut,6040.0,east,off-st-10001558,office supplies,storage,acco perma 4000 stacking storage drawers,16.24,6,2016,5,may,2016q2,saturday,Weekday
8388,ca-2016-149601,2016-05-28,2016-06-03,standard class,tb-21625,trudy brown,consumer,manchester,connecticut,6040.0,east,off-st-10001328,office supplies,storage,"personal filing tote with lid, black/gray",77.55,6,2016,5,may,2016q2,saturday,Weekday
8389,ca-2015-139423,2015-11-01,2015-11-05,standard class,dg-13300,deirdre greer,corporate,orange,new jersey,7050.0,east,off-ap-10004708,office supplies,appliances,fellowes superior 10 outlet split surge protector,76.12,4,2015,11,nov,2015q4,sunday,Weekday
8390,ca-2017-102596,2017-12-27,2017-12-30,first class,rd-19810,ross devincentis,home office,akron,ohio,44312.0,east,off-fa-10000621,office supplies,fasteners,"oic colored binder clips, assorted sizes",17.184,3,2017,12,dec,2017q4,wednesday,Weekday
8391,ca-2018-153227,2018-12-04,2018-12-06,first class,cs-12250,chris selesnick,corporate,los angeles,california,90032.0,west,off-pa-10001838,office supplies,paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 300/messages",11.76,2,2018,12,dec,2018q4,tuesday,Weekday
8392,ca-2018-110625,2018-12-23,2018-12-30,standard class,jb-16045,julia barnett,home office,danbury,connecticut,6810.0,east,fur-fu-10001473,furniture,furnishings,dax wood document frame,27.46,7,2018,12,dec,2018q4,sunday,Weekday
8393,ca-2017-142594,2017-12-01,2017-12-06,second class,ej-14155,eva jacobs,consumer,franklin,massachusetts,2038.0,east,tec-ph-10000193,technology,phones,jensen smps-640 - speaker phone,137.94,5,2017,12,dec,2017q4,friday,Weekday
8394,ca-2017-142594,2017-12-01,2017-12-06,second class,ej-14155,eva jacobs,consumer,franklin,massachusetts,2038.0,east,fur-fu-10002045,furniture,furnishings,"executive impressions 14""",111.15,5,2017,12,dec,2017q4,friday,Weekday
8395,ca-2017-142594,2017-12-01,2017-12-06,second class,ej-14155,eva jacobs,consumer,franklin,massachusetts,2038.0,east,off-ap-10002945,office supplies,appliances,honeywell enviracaire portable hepa air cleaner for 17' x 22' room,901.95,5,2017,12,dec,2017q4,friday,Weekday
8396,ca-2017-142594,2017-12-01,2017-12-06,second class,ej-14155,eva jacobs,consumer,franklin,massachusetts,2038.0,east,fur-ta-10001095,furniture,tables,chromcraft round conference tables,366.009,5,2017,12,dec,2017q4,friday,Weekday
8397,ca-2015-152254,2015-06-30,2015-06-30,same day,bd-11620,brian decherney,consumer,wilmington,north carolina,28403.0,south,off-pa-10001144,office supplies,paper,xerox 1913,310.688,0,2015,6,jun,2015q2,tuesday,Weekday
8398,us-2015-120236,2015-09-03,2015-09-04,first class,mr-17545,mathew reese,home office,houston,texas,77095.0,central,off-bi-10004099,office supplies,binders,gbc velobinder strips,7.68,1,2015,9,sep,2015q3,thursday,Weekday
8399,ca-2018-120061,2018-11-02,2018-11-07,second class,sr-20425,sharelle roach,home office,springfield,ohio,45503.0,east,fur-ch-10001973,furniture,chairs,office star flex back scooter chair with white frame,155.372,5,2018,11,nov,2018q4,friday,Weekday
8400,ca-2016-133837,2016-04-13,2016-04-18,standard class,th-21100,thea hendricks,consumer,glendale,arizona,85301.0,west,off-st-10000344,office supplies,storage,"neat ideas personal hanging folder files, black",10.744,5,2016,4,apr,2016q2,wednesday,Weekday
8401,ca-2016-110814,2016-12-05,2016-12-09,second class,bd-11635,brian derr,consumer,new york city,new york,10009.0,east,off-bi-10002026,office supplies,binders,avery arch ring binders,232.4,4,2016,12,dec,2016q4,monday,Weekday
8402,ca-2016-110814,2016-12-05,2016-12-09,second class,bd-11635,brian derr,consumer,new york city,new york,10009.0,east,fur-ch-10003535,furniture,chairs,"global armless task chair, royal blue",164.646,4,2016,12,dec,2016q4,monday,Weekday
8403,ca-2016-110814,2016-12-05,2016-12-09,second class,bd-11635,brian derr,consumer,new york city,new york,10009.0,east,off-pa-10004156,office supplies,paper,xerox 188,22.68,4,2016,12,dec,2016q4,monday,Weekday
8404,ca-2017-154067,2017-02-01,2017-02-07,standard class,sm-20950,suzanne mcnair,corporate,los angeles,california,90036.0,west,off-pa-10002254,office supplies,paper,xerox 1883,105.52,6,2017,2,feb,2017q1,wednesday,Weekday
8405,ca-2018-140480,2018-07-08,2018-07-12,standard class,he-14800,harold engle,corporate,newark,delaware,19711.0,east,fur-fu-10003247,furniture,furnishings,36x48 hardfloor chairmat,83.92,4,2018,7,jul,2018q3,sunday,Weekday
8406,ca-2018-140480,2018-07-08,2018-07-12,standard class,he-14800,harold engle,corporate,newark,delaware,19711.0,east,tec-ac-10002473,technology,accessories,maxell 4.7gb dvd-r,141.9,4,2018,7,jul,2018q3,sunday,Weekday
8407,ca-2018-140480,2018-07-08,2018-07-12,standard class,he-14800,harold engle,corporate,newark,delaware,19711.0,east,fur-fu-10001057,furniture,furnishings,tensor track tree floor lamp,39.98,4,2018,7,jul,2018q3,sunday,Weekday
8408,ca-2018-140480,2018-07-08,2018-07-12,standard class,he-14800,harold engle,corporate,newark,delaware,19711.0,east,off-ar-10001419,office supplies,art,newell 325,28.91,4,2018,7,jul,2018q3,sunday,Weekday
8409,ca-2018-140480,2018-07-08,2018-07-12,standard class,he-14800,harold engle,corporate,newark,delaware,19711.0,east,off-ar-10004010,office supplies,art,hunt boston vacuum mount ks pencil sharpener,174.95,4,2018,7,jul,2018q3,sunday,Weekday
8410,ca-2016-134082,2016-12-11,2016-12-17,standard class,jk-15640,jim kriz,home office,san bernardino,california,92404.0,west,off-bi-10004230,office supplies,binders,gbc recycled grain textured covers,110.528,6,2016,12,dec,2016q4,sunday,Weekday
8411,ca-2017-130820,2017-11-15,2017-11-15,same day,on-18715,odella nelson,corporate,burlington,north carolina,27217.0,south,fur-ta-10001768,furniture,tables,hon racetrack conference tables,630.024,0,2017,11,nov,2017q4,wednesday,Weekday
8412,ca-2017-159765,2017-05-09,2017-05-12,second class,th-21100,thea hendricks,consumer,salem,virginia,24153.0,south,off-ar-10003514,office supplies,art,4009 highlighters by sanford,27.86,3,2017,5,may,2017q2,tuesday,Weekday
8413,ca-2018-132290,2018-03-10,2018-03-14,standard class,md-17350,maribeth dona,consumer,dallas,texas,75217.0,central,fur-ta-10002228,furniture,tables,"bevis traditional conference table top, plinth base",933.408,4,2018,3,mar,2018q1,saturday,Weekday
8414,ca-2017-147109,2017-12-17,2017-12-21,standard class,ah-10075,adam hart,corporate,arlington,texas,76017.0,central,off-pa-10001972,office supplies,paper,xerox 214,51.84,4,2017,12,dec,2017q4,sunday,Weekday
8415,ca-2017-147109,2017-12-17,2017-12-21,standard class,ah-10075,adam hart,corporate,arlington,texas,76017.0,central,tec-ac-10002942,technology,accessories,wd my passport ultra 1tb portable external hard drive,165.6,4,2017,12,dec,2017q4,sunday,Weekday
8416,ca-2018-107265,2018-04-06,2018-04-12,standard class,ml-17755,max ludwig,home office,marion,iowa,52302.0,central,off-pa-10000474,office supplies,paper,easy-staple paper,106.32,6,2018,4,apr,2018q2,friday,Weekday
8417,ca-2018-118199,2018-05-09,2018-05-11,first class,lb-16795,laurel beltran,home office,seattle,washington,98105.0,west,off-bi-10004330,office supplies,binders,"gbc velobind prepunched cover sets, regency series",147.92,2,2018,5,may,2018q2,wednesday,Weekday
8418,ca-2018-118199,2018-05-09,2018-05-11,first class,lb-16795,laurel beltran,home office,seattle,washington,98105.0,west,off-st-10000604,office supplies,storage,home/office personal file carts,104.28,2,2018,5,may,2018q2,wednesday,Weekday
8419,ca-2018-118199,2018-05-09,2018-05-11,first class,lb-16795,laurel beltran,home office,seattle,washington,98105.0,west,fur-ta-10004154,furniture,tables,"riverside furniture oval coffee table, oval end table, end table with drawer",286.85,2,2018,5,may,2018q2,wednesday,Weekday
8420,ca-2018-118199,2018-05-09,2018-05-11,first class,lb-16795,laurel beltran,home office,seattle,washington,98105.0,west,off-st-10000636,office supplies,storage,rogers profile extra capacity storage tub,66.96,2,2018,5,may,2018q2,wednesday,Weekday
8421,ca-2018-118199,2018-05-09,2018-05-11,first class,lb-16795,laurel beltran,home office,seattle,washington,98105.0,west,tec-ac-10004171,technology,accessories,razer kraken 7.1 surround sound over ear usb gaming headset,199.98,2,2018,5,may,2018q2,wednesday,Weekday
8422,ca-2018-150091,2018-10-12,2018-10-16,standard class,np-18670,nora paige,consumer,lakewood,new jersey,8701.0,east,tec-ac-10002167,technology,accessories,imation 8gb micro traveldrive usb 2.0 flash drive,45.0,4,2018,10,oct,2018q4,friday,Weekday
8423,ca-2018-150091,2018-10-12,2018-10-16,standard class,np-18670,nora paige,consumer,lakewood,new jersey,8701.0,east,off-fa-10000621,office supplies,fasteners,"oic colored binder clips, assorted sizes",17.9,4,2018,10,oct,2018q4,friday,Weekday
8424,ca-2018-150091,2018-10-12,2018-10-16,standard class,np-18670,nora paige,consumer,lakewood,new jersey,8701.0,east,fur-fu-10004053,furniture,furnishings,dax two-tone silver metal document frame,40.48,4,2018,10,oct,2018q4,friday,Weekday
8425,ca-2018-150091,2018-10-12,2018-10-16,standard class,np-18670,nora paige,consumer,lakewood,new jersey,8701.0,east,fur-bo-10003404,furniture,bookcases,"global adaptabilites bookcase, cherry/storm gray finish",2154.9,4,2018,10,oct,2018q4,friday,Weekday
8426,ca-2017-137652,2017-08-28,2017-08-30,first class,eb-13750,edward becker,corporate,cincinnati,ohio,45231.0,east,off-bi-10004099,office supplies,binders,gbc velobinder strips,18.432,2,2017,8,aug,2017q3,monday,Weekday
8427,ca-2016-128356,2016-10-02,2016-10-07,standard class,rp-19390,resi pölking,consumer,thornton,colorado,80229.0,west,off-su-10004290,office supplies,supplies,"acme design line 8"" stainless steel bent scissors w/champagne handles, 3-1/8"" cut",10.944,5,2016,10,oct,2016q4,sunday,Weekday
8428,ca-2018-167017,2018-11-23,2018-11-25,first class,dc-12850,dan campbell,consumer,roseville,michigan,48066.0,central,off-su-10001935,office supplies,supplies,staple remover,4.36,2,2018,11,nov,2018q4,friday,Weekday
8429,us-2018-132220,2018-11-12,2018-11-16,standard class,dj-13510,don jones,corporate,tempe,arizona,85281.0,west,tec-ac-10004227,technology,accessories,sandisk ultra 16 gb microsdhc class 10 memory card,62.352,4,2018,11,nov,2018q4,monday,Weekday
8430,ca-2017-118129,2017-12-19,2017-12-21,second class,cl-12565,clay ludtke,consumer,reading,pennsylvania,19601.0,east,fur-fu-10004904,furniture,furnishings,"eldon ""l"" workstation diamond chairmat",303.92,2,2017,12,dec,2017q4,tuesday,Weekday
8431,us-2015-113124,2015-03-30,2015-04-05,standard class,nc-18340,nat carroll,consumer,apple valley,minnesota,55124.0,central,off-st-10001511,office supplies,storage,space solutions commercial steel shelving,129.3,6,2015,3,mar,2015q1,monday,Weekday
8432,ca-2018-155621,2018-11-08,2018-11-13,standard class,kn-16450,kean nguyen,corporate,baltimore,maryland,21215.0,east,fur-fu-10003535,furniture,furnishings,howard miller distant time traveler alarm clock,274.2,5,2018,11,nov,2018q4,thursday,Weekday
8433,us-2015-127635,2015-09-14,2015-09-18,second class,sc-20260,scott cohen,corporate,corpus christi,texas,78415.0,central,off-fa-10000053,office supplies,fasteners,revere boxed rubber bands by revere,6.048,4,2015,9,sep,2015q3,monday,Weekday
8434,us-2015-127635,2015-09-14,2015-09-18,second class,sc-20260,scott cohen,corporate,corpus christi,texas,78415.0,central,off-pa-10004610,office supplies,paper,xerox 1900,6.848,4,2015,9,sep,2015q3,monday,Weekday
8435,us-2015-127635,2015-09-14,2015-09-18,second class,sc-20260,scott cohen,corporate,corpus christi,texas,78415.0,central,fur-fu-10000550,furniture,furnishings,stacking trays by oic,9.96,4,2015,9,sep,2015q3,monday,Weekday
8436,us-2015-127635,2015-09-14,2015-09-18,second class,sc-20260,scott cohen,corporate,corpus christi,texas,78415.0,central,off-bi-10001721,office supplies,binders,trimflex flexible post binders,8.552,4,2015,9,sep,2015q3,monday,Weekday
8437,ca-2016-151470,2016-09-20,2016-09-26,standard class,am-10705,anne mcfarland,consumer,las vegas,nevada,89115.0,west,off-bi-10004040,office supplies,binders,wilson jones impact binders,45.584,6,2016,9,sep,2016q3,tuesday,Weekday
8438,ca-2016-112823,2016-12-10,2016-12-16,standard class,ra-19945,ryan akin,consumer,cleveland,ohio,44105.0,east,tec-ac-10002550,technology,accessories,maxell 4.7gb dvd-rw 3/pack,25.488,6,2016,12,dec,2016q4,saturday,Weekday
8439,ca-2015-108861,2015-05-28,2015-06-01,standard class,mm-17260,magdelene morse,consumer,seattle,washington,98105.0,west,off-bi-10003876,office supplies,binders,"green canvas binder for 8-1/2"" x 14"" sheets",136.96,4,2015,5,may,2015q2,thursday,Weekday
8440,ca-2018-114370,2018-03-14,2018-03-17,second class,bn-11470,brad norvell,corporate,chicago,illinois,60623.0,central,tec-ph-10000213,technology,phones,seidio bd2-hk3iph5-bk dilex case and holster combo for apple iphone 5/5s - black,49.616,3,2018,3,mar,2018q1,wednesday,Weekday
8441,ca-2017-158302,2017-12-08,2017-12-12,second class,jb-16045,julia barnett,home office,columbus,ohio,43229.0,east,off-pa-10002615,office supplies,paper,"ampad gold fibre wirebound steno books, 6"" x 9"", gregg ruled",10.584,4,2017,12,dec,2017q4,friday,Weekday
8442,ca-2018-145779,2018-05-06,2018-05-10,standard class,db-13615,doug bickford,consumer,tucson,arizona,85705.0,west,off-pa-10002254,office supplies,paper,xerox 1883,84.416,4,2018,5,may,2018q2,sunday,Weekday
8443,us-2017-155173,2017-03-06,2017-03-10,standard class,jb-16045,julia barnett,home office,philadelphia,pennsylvania,19120.0,east,tec-ph-10004586,technology,phones,wilson signalboost 841262 db pro amplifier kit,431.94,4,2017,3,mar,2017q1,monday,Weekday
8444,us-2017-155173,2017-03-06,2017-03-10,standard class,jb-16045,julia barnett,home office,philadelphia,pennsylvania,19120.0,east,off-bi-10002982,office supplies,binders,avery self-adhesive photo pockets for polaroid photos,2.043,4,2017,3,mar,2017q1,monday,Weekday
8445,us-2017-155173,2017-03-06,2017-03-10,standard class,jb-16045,julia barnett,home office,philadelphia,pennsylvania,19120.0,east,tec-ph-10002538,technology,phones,grandstream gxp1160 voip phone,68.238,4,2017,3,mar,2017q1,monday,Weekday
8446,ca-2018-125451,2018-10-23,2018-10-24,first class,ah-10075,adam hart,corporate,cranston,rhode island,2920.0,east,fur-ta-10001039,furniture,tables,ki adjustable-height table,240.744,1,2018,10,oct,2018q4,tuesday,Weekday
8447,ca-2018-125451,2018-10-23,2018-10-24,first class,ah-10075,adam hart,corporate,cranston,rhode island,2920.0,east,fur-fu-10004963,furniture,furnishings,"eldon 400 class desk accessories, black carbon",35.0,1,2018,10,oct,2018q4,tuesday,Weekday
8448,ca-2018-125451,2018-10-23,2018-10-24,first class,ah-10075,adam hart,corporate,cranston,rhode island,2920.0,east,fur-fu-10000277,furniture,furnishings,deflect-o duramat antistatic studded beveled mat for medium pile carpeting,210.68,1,2018,10,oct,2018q4,tuesday,Weekday
8449,ca-2018-125451,2018-10-23,2018-10-24,first class,ah-10075,adam hart,corporate,cranston,rhode island,2920.0,east,fur-ta-10004915,furniture,tables,"office impressions end table, 20-1/2""h x 24""w x 20""d",637.896,1,2018,10,oct,2018q4,tuesday,Weekday
8450,ca-2018-125451,2018-10-23,2018-10-24,first class,ah-10075,adam hart,corporate,cranston,rhode island,2920.0,east,off-pa-10003724,office supplies,paper,"wirebound message book, 4 per page",43.44,1,2018,10,oct,2018q4,tuesday,Weekday
8451,ca-2018-125451,2018-10-23,2018-10-24,first class,ah-10075,adam hart,corporate,cranston,rhode island,2920.0,east,off-ap-10002906,office supplies,appliances,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,2.22,1,2018,10,oct,2018q4,tuesday,Weekday
8452,ca-2015-131387,2015-04-28,2015-04-30,first class,ai-10855,arianne irving,consumer,san francisco,california,94122.0,west,tec-ph-10001459,technology,phones,samsung galaxy mega 6.3,1679.96,2,2015,4,apr,2015q2,tuesday,Weekday
8453,ca-2017-125087,2017-04-18,2017-04-23,standard class,th-21115,thea hudgings,corporate,houston,texas,77070.0,central,fur-ch-10002880,furniture,chairs,"global high-back leather tilter, burgundy",344.372,5,2017,4,apr,2017q2,tuesday,Weekday
